CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,Cluster
14267,2011-06-30,3,1516.24,162,Loyal
14270,2011-01-12,1,492.65,331,At-Risk
14271,2011-04-28,1,112.32,225,At-Risk
14272,2011-09-27,2,437.96,73,Moderate
14273,2011-10-19,4,559.97,51,Moderate
14276,2011-09-02,3,1119.74,98,Moderate
14280,2011-05-27,1,134.04,196,At-Risk
14284,2011-11-09,2,595.25,30,Moderate
14285,2011-11-18,4,1910.01,21,Loyal
14287,2011-12-01,3,176.63,8,Moderate
14288,2011-05-10,1,426.6,213,At-Risk
14289,2011-12-01,6,911.26,8,Loyal
14290,2011-11-28,4,1537.09,11,Loyal
14293,2011-12-06,3,681.64,3,Moderate
14295,2011-10-30,1,166.20000000000002,40,Moderate
14297,2011-11-22,4,1305.33,17,Loyal
14299,2011-12-01,8,3536.38,8,Loyal
14300,2011-11-21,1,43.2,18,Moderate
14301,2011-08-14,1,640.14,117,Moderate
14304,2011-05-01,1,383.45,222,At-Risk
14305,2011-09-29,3,1858.96,71,Loyal
14306,2011-10-19,2,2093.32,51,Loyal
14307,2011-09-12,5,2212.61,88,Loyal
14309,2011-12-01,8,2204.78,8,Loyal
14311,2011-04-11,1,310.26,242,At-Risk
14312,2011-10-24,6,1611.59,46,Loyal
14314,2011-08-25,1,120.0,106,Moderate
14315,2011-10-26,6,2481.13,44,Loyal
14317,2011-10-06,1,508.58,64,Moderate
14320,2011-05-17,2,477.79,206,At-Risk
14321,2011-11-29,5,1530.75,10,Loyal
14323,2011-08-17,2,605.0600000000001,114,Moderate
14326,2011-04-11,1,183.85,242,At-Risk
14327,2011-06-29,1,311.65000000000003,163,At-Risk
14331,2011-08-07,2,462.66,124,Moderate
14332,2011-11-17,3,840.21,22,Moderate
14333,2011-10-03,1,415.2,67,Moderate
14334,2011-11-23,7,2232.06,16,Loyal
14335,2011-11-23,2,454.86,16,Moderate
14336,2011-11-23,4,1614.91,16,Loyal
14338,2011-07-01,2,588.22,161,At-Risk
14339,2011-04-11,1,309.52000000000004,242,At-Risk
14340,2011-05-05,1,134.7,218,At-Risk
14341,2011-10-25,8,2166.98,45,Loyal
14342,2011-11-18,4,668.5600000000001,21,Moderate
14344,2011-08-04,5,534.28,127,Moderate
14345,2011-11-01,1,108.98,38,Moderate
14346,2011-08-11,2,1021.58,120,Moderate
14348,2011-03-24,1,409.57,260,At-Risk
14349,2011-11-29,1,133.5,10,Moderate
14350,2011-03-10,1,282.93,274,At-Risk
14351,2011-06-28,1,51.0,164,At-Risk
14352,2011-07-05,4,1078.96,157,Loyal
14353,2011-05-08,1,90.6,215,At-Risk
14354,2011-12-04,2,163.62,5,Moderate
14356,2011-09-21,2,701.23,79,Moderate
14357,2011-10-27,1,225.12,43,Moderate
14359,2011-11-20,3,912.18,19,Moderate
14360,2011-11-08,4,2118.03,31,Loyal
14362,2011-11-17,1,151.5,22,Moderate
14368,2011-01-24,1,155.0,319,At-Risk
14371,2011-02-17,1,100.5,295,At-Risk
14375,2011-06-07,1,235.56,185,At-Risk
14377,2011-06-01,2,617.05,191,At-Risk
14379,2011-10-26,2,348.1,44,Moderate
14381,2011-10-18,1,202.68,52,Moderate
14382,2011-11-13,1,615.49,26,Moderate
14383,2011-11-01,3,1247.69,38,Moderate
14385,2011-11-30,3,202.11,9,Moderate
14386,2011-02-16,1,142.4,296,At-Risk
14387,2011-11-07,3,1727.6,32,Loyal
14388,2011-11-29,7,2900.04,10,Loyal
14389,2011-10-05,2,1043.46,65,Moderate
14393,2011-05-05,1,67.95,218,At-Risk
14395,2011-12-07,8,3171.23,2,Loyal
14396,2011-10-05,1,377.64,65,Moderate
14400,2011-07-13,1,574.7,149,At-Risk
14403,2011-08-01,4,1475.81,130,Loyal
14404,2011-11-06,5,1320.09,33,Loyal
14406,2011-08-12,1,156.75,119,Moderate
14407,2011-08-24,6,2157.73,107,Loyal
14408,2011-11-29,7,2599.03,10,Loyal
14409,2011-09-29,4,1730.65,71,Loyal
14411,2011-02-02,1,1063.0,310,At-Risk
14412,2011-10-28,2,770.03,42,Moderate
14414,2011-09-09,6,1279.78,91,Loyal
14416,2011-11-17,2,490.22,22,Moderate
14418,2011-12-06,3,1937.25,3,Loyal
14419,2011-11-29,5,927.69,10,Loyal
14420,2011-09-01,1,387.52,99,Moderate
14421,2011-10-13,2,813.11,57,Moderate
14423,2011-05-05,1,265.2,218,At-Risk
14424,2011-11-22,1,322.08,17,Moderate
14427,2011-10-20,2,363.34,50,Moderate
14428,2011-12-02,5,1224.06,7,Loyal
14431,2011-02-10,1,470.36,302,At-Risk
14432,2011-11-30,6,2248.5,9,Loyal
14434,2011-11-18,6,1372.8,21,Loyal
14436,2011-09-02,1,89.06,98,Moderate
14438,2011-02-06,1,131.9,306,At-Risk
14439,2011-01-24,1,2661.24,319,At-Risk
14440,2011-12-01,4,1700.98,8,Loyal
14441,2011-12-09,4,1712.89,0,Loyal
14442,2011-05-19,2,1589.82,204,At-Risk
14443,2011-10-17,3,1116.7,53,Moderate
14446,2011-12-09,4,1010.35,0,Loyal
14447,2011-11-21,5,1163.23,18,Loyal
14448,2011-11-30,1,273.0,9,Moderate
14449,2011-11-21,3,675.56,18,Moderate
14450,2011-06-12,3,483.25,180,At-Risk
14451,2011-10-10,2,643.9,60,Moderate
14452,2011-11-29,2,259.05,10,Moderate
14453,2011-06-02,1,119.93,190,At-Risk
14457,2011-02-02,1,113.64,310,At-Risk
14459,2011-07-07,1,1837.92,155,Moderate
14460,2011-08-21,3,434.34,110,Moderate
14461,2011-07-14,3,2103.06,148,Loyal
14463,2011-09-02,3,529.62,98,Moderate
14465,2011-04-07,3,1038.44,246,At-Risk
14466,2011-11-10,6,1892.65,29,Loyal
14467,2011-11-22,4,596.26,17,Moderate
14470,2011-11-28,2,461.19,11,Moderate
14472,2011-08-28,7,1606.29,103,Loyal
14473,2011-09-26,2,234.34,74,Moderate
14474,2011-10-24,1,547.66,46,Moderate
14475,2011-09-29,3,925.85,71,Moderate
14476,2011-03-27,1,193.0,257,At-Risk
14477,2011-11-20,4,1309.6,19,Loyal
14479,2011-03-31,1,141.85,253,At-Risk
14480,2011-11-28,1,279.05,11,Moderate
14481,2011-06-28,2,636.51,164,At-Risk
14482,2011-11-21,6,2022.81,18,Loyal
14483,2011-03-03,1,137.1,281,At-Risk
14484,2011-10-20,1,321.92,50,Moderate
14485,2011-11-01,1,162.8,38,Moderate
14487,2011-11-13,5,1040.38,26,Loyal
14488,2011-10-03,1,1064.28,67,Moderate
14489,2011-05-16,1,463.38,207,At-Risk
14491,2011-06-17,1,213.73,175,At-Risk
14493,2011-12-02,5,2383.24,7,Loyal
14494,2011-11-14,1,139.56,25,Moderate
14495,2011-10-20,2,123.8,50,Moderate
14496,2011-02-01,1,234.47,311,At-Risk
14497,2011-02-03,1,475.37,309,At-Risk
14498,2011-10-28,4,1791.1,42,Loyal
14499,2011-11-13,3,808.44,26,Moderate
14500,2011-09-12,3,356.85,88,Moderate
14501,2011-06-09,2,251.21,183,At-Risk
14503,2011-12-06,6,3543.26,3,Loyal
14504,2011-10-23,4,673.26,47,Moderate
14506,2011-11-22,4,1703.65,17,Loyal
14507,2011-11-16,6,1367.88,23,Loyal
14508,2011-11-17,2,268.05,22,Moderate
14511,2011-11-28,5,1314.81,11,Loyal
14512,2011-06-05,2,275.28,187,At-Risk
14513,2011-08-31,3,455.59,100,Moderate
14514,2011-10-09,3,990.2,61,Moderate
14515,2011-11-22,6,2076.89,17,Loyal
14517,2011-11-06,2,330.45,33,Moderate
14518,2011-10-06,1,174.37,64,Moderate
14520,2011-12-08,2,270.6,1,Moderate
14522,2011-11-15,4,974.54,24,Loyal
14523,2011-08-23,1,241.09,108,Moderate
14524,2011-11-08,8,1568.38,31,Loyal
14528,2011-11-02,1,364.22,37,Moderate
14529,2011-10-10,3,578.61,60,Moderate
14530,2011-11-14,6,2862.11,25,Loyal
14532,2011-04-17,3,710.25,236,At-Risk
14533,2011-11-15,6,1516.22,24,Loyal
14535,2011-10-10,3,2854.84,60,Loyal
14536,2011-03-25,1,170.95,259,At-Risk
14537,2011-10-13,1,355.56,57,Moderate
14538,2011-10-06,2,388.25,64,Moderate
14539,2011-11-24,2,537.48,15,Moderate
14540,2011-11-30,3,952.66,9,Moderate
14541,2011-10-12,8,1453.35,58,Loyal
14542,2011-06-07,1,103.25,185,At-Risk
14544,2011-11-15,1,902.53,24,Moderate
14546,2011-12-04,5,2573.93,5,Loyal
14548,2011-07-12,2,652.8,150,At-Risk
14549,2011-02-01,1,289.24,311,At-Risk
14550,2011-11-29,2,757.37,10,Moderate
14551,2011-11-21,2,186.23,18,Moderate
14552,2011-07-11,1,164.22,151,At-Risk
14553,2011-11-20,5,859.27,19,Loyal
14554,2011-11-29,4,2279.49,10,Loyal
14555,2011-10-13,2,312.54,57,Moderate
14557,2011-09-15,1,788.38,85,Moderate
14561,2011-09-25,3,1080.76,75,Moderate
14565,2011-09-05,3,1931.71,95,Loyal
14566,2011-08-21,1,1432.0,110,Moderate
14567,2011-10-14,2,1530.36,56,Moderate
14569,2011-12-08,1,227.39,1,Moderate
14570,2011-03-04,2,218.06,280,At-Risk
14572,2011-12-06,7,2804.54,3,Loyal
14573,2011-06-13,8,1237.82,179,Loyal
14577,2011-11-27,3,512.8100000000001,12,Moderate
14578,2011-12-06,1,168.63,3,Moderate
14581,2011-11-23,1,138.6,16,Moderate
14582,2011-10-30,1,114.11,40,Moderate
14583,2011-12-04,5,986.96,5,Loyal
14584,2011-06-23,4,1033.06,169,Loyal
14585,2011-10-20,1,157.05,50,Moderate
14586,2011-03-08,1,237.36,276,At-Risk
14591,2011-11-24,4,1320.21,15,Loyal
14592,2011-11-04,3,557.94,35,Moderate
14593,2011-11-18,3,617.15,21,Moderate
14594,2011-12-02,1,108.33,7,Moderate
14595,2011-11-20,6,1740.6,19,Loyal
14597,2011-11-28,2,866.24,11,Moderate
14598,2011-10-26,1,221.97,44,Moderate
14600,2011-02-07,1,393.33,305,At-Risk
14601,2011-11-29,1,213.96,10,Moderate
14603,2011-03-10,1,660.0,274,At-Risk
14608,2011-12-05,3,1581.15,4,Loyal
14609,2011-09-28,4,601.56,72,Moderate
14616,2011-04-11,3,406.08,242,At-Risk
14618,2011-11-30,3,553.44,9,Moderate
14619,2011-04-08,1,394.44,245,At-Risk
14620,2011-05-18,2,412.78,205,At-Risk
14621,2011-12-08,4,1482.66,1,Loyal
14622,2011-06-08,1,320.58000000000004,184,At-Risk
14623,2011-11-07,5,886.7,32,Loyal
14624,2011-10-13,2,225.85,57,Moderate
14625,2011-05-27,1,314.1,196,At-Risk
14626,2011-11-16,4,2791.27,23,Loyal
14628,2011-09-09,2,671.96,91,Moderate
14629,2011-12-05,2,955.26,4,Moderate
14631,2011-10-20,3,1006.98,50,Moderate
14632,2011-03-22,1,114.56,262,At-Risk
14633,2011-03-18,1,344.90000000000003,266,At-Risk
14636,2011-11-03,2,609.85,36,Moderate
14638,2011-10-20,1,443.6,50,Moderate
14639,2011-10-18,5,2307.95,52,Loyal
14640,2011-11-15,6,2107.38,24,Loyal
14641,2011-11-18,1,110.46,21,Moderate
14642,2011-10-12,1,96.12,58,Moderate
14643,2011-06-22,1,335.87,170,At-Risk
14644,2011-10-03,2,830.76,67,Moderate
14645,2011-07-06,2,597.09,156,At-Risk
14647,2011-05-22,1,236.04,201,At-Risk
14649,2011-12-05,4,1402.59,4,Loyal
14651,2011-10-03,2,653.75,67,Moderate
14652,2011-09-23,1,114.18,77,Moderate
14653,2011-12-08,7,1926.65,1,Loyal
14655,2011-12-01,4,1932.23,8,Loyal
14656,2011-06-23,2,291.05,169,At-Risk
14657,2011-11-22,4,848.22,17,Moderate
14658,2011-12-04,2,247.15,5,Moderate
14660,2011-09-14,2,285.74,86,Moderate
14661,2011-11-13,1,107.95,26,Moderate
14662,2011-11-11,4,741.37,28,Moderate
14664,2011-11-20,2,636.24,19,Moderate
14665,2011-10-10,5,1835.7,60,Loyal
14666,2011-11-15,1,195.25,24,Moderate
14669,2011-04-12,3,1259.24,241,At-Risk
14670,2011-03-04,2,392.86,280,At-Risk
14672,2011-04-19,2,765.5500000000001,234,At-Risk
14673,2011-12-06,4,1362.91,3,Loyal
14675,2011-11-23,1,596.36,16,Moderate
14676,2011-11-08,6,2548.24,31,Loyal
14681,2011-09-29,3,498.95,71,Moderate
14682,2011-06-05,2,52.0,187,At-Risk
14684,2011-11-14,4,1033.15,25,Loyal
14687,2011-08-25,1,628.38,106,Moderate
14689,2011-05-15,1,112.8,208,At-Risk
14690,2011-10-26,2,355.05,44,Moderate
14691,2011-11-09,5,2114.33,30,Loyal
14692,2011-07-25,4,591.55,137,Moderate
14693,2011-03-20,1,172.9,264,At-Risk
14696,2011-12-05,6,1784.33,4,Loyal
14697,2011-05-05,2,188.61,218,At-Risk
14698,2011-12-08,5,1217.27,1,Loyal
14699,2011-05-09,1,109.13,214,At-Risk
14700,2011-11-07,3,2195.1,32,Loyal
14703,2011-11-25,1,318.17,14,Moderate
14705,2011-05-25,1,179.0,198,At-Risk
14708,2011-12-07,2,707.3100000000001,2,Moderate
14710,2011-11-25,4,599.48,14,Moderate
14712,2011-11-10,3,917.07,29,Moderate
14714,2011-11-15,1,160.19,24,Moderate
14715,2011-11-15,4,867.38,24,Moderate
14716,2011-10-27,2,307.51,43,Moderate
14719,2011-12-08,5,1581.84,1,Loyal
14720,2011-12-04,3,663.81,5,Moderate
14722,2011-07-15,1,180.42,147,At-Risk
14723,2011-11-29,3,666.71,10,Moderate
14725,2011-11-15,1,655.58,24,Moderate
14727,2011-03-10,1,268.58,274,At-Risk
14730,2011-12-08,8,1897.57,1,Loyal
14731,2011-10-23,3,380.02,47,Moderate
14732,2011-12-01,8,2702.49,8,Loyal
14737,2011-12-06,2,730.55,3,Moderate
14738,2011-10-28,7,1314.45,42,Loyal
14739,2011-12-05,6,3188.4,4,Loyal
14740,2011-05-26,3,1448.21,197,At-Risk
14741,2011-11-28,4,905.04,11,Moderate
14744,2011-11-23,6,874.98,16,Loyal
14745,2011-08-19,5,1220.26,112,Loyal
14747,2011-04-04,1,328.2,249,At-Risk
14748,2011-11-10,3,945.33,29,Moderate
14752,2011-10-27,1,389.64,43,Moderate
14753,2011-09-13,1,563.15,87,Moderate
14754,2011-10-26,2,638.05,44,Moderate
14756,2011-11-24,1,738.96,15,Moderate
14757,2011-09-25,1,420.5,75,Moderate
14758,2011-07-18,4,1484.06,144,Loyal
14759,2011-12-05,3,1625.97,4,Loyal
14760,2011-02-15,1,89.2,297,At-Risk
14761,2011-10-12,2,255.9,58,Moderate
14762,2011-03-21,1,300.52,263,At-Risk
14764,2011-10-24,1,278.3,46,Moderate
14765,2011-11-10,3,254.11,29,Moderate
14766,2011-12-01,5,2292.97,8,Loyal
14768,2011-11-22,2,192.6,17,Moderate
14770,2011-04-21,2,876.4200000000001,232,At-Risk
14772,2011-08-19,1,139.26,112,Moderate
14775,2011-10-12,2,605.34,58,Moderate
14778,2011-08-04,2,730.86,127,Moderate
14779,2011-03-04,3,386.15,280,At-Risk
14780,2011-10-16,2,447.68,54,Moderate
14782,2011-01-24,1,200.1,319,At-Risk
14784,2011-11-13,2,289.99,26,Moderate
14785,2011-11-29,2,77.4,10,Moderate
14788,2011-12-02,2,679.44,7,Moderate
14789,2011-11-11,1,197.64,28,Moderate
14790,2011-11-23,4,745.06,16,Moderate
14792,2011-10-07,1,6.2,63,Moderate
14793,2011-11-18,1,228.99,21,Moderate
14794,2011-12-07,7,1319.91,2,Loyal
14795,2011-06-26,1,131.45000000000002,166,At-Risk
14798,2011-10-18,3,173.74,52,Moderate
14799,2011-10-19,1,157.7,51,Moderate
14801,2011-10-09,1,189.34,61,Moderate
14803,2011-06-30,3,845.5500000000001,162,At-Risk
14804,2011-12-01,1,353.27,8,Moderate
14805,2011-11-24,4,546.4,15,Moderate
14806,2011-09-25,1,193.39,75,Moderate
14808,2011-10-31,8,2718.6,39,Loyal
14815,2011-11-03,2,778.5,36,Moderate
14816,2011-05-26,1,271.85,197,At-Risk
14817,2011-05-23,2,1110.34,200,At-Risk
14818,2011-09-27,3,657.8,73,Moderate
14819,2011-10-06,2,272.07,64,Moderate
14820,2011-11-18,4,507.29,21,Moderate
14823,2011-06-12,3,321.43,180,At-Risk
14824,2011-11-29,4,1127.71,10,Loyal
14828,2011-05-27,3,2139.76,196,Loyal
14829,2011-11-10,2,312.22,29,Moderate
14830,2011-10-17,1,188.88,53,Moderate
14834,2011-11-22,6,1720.3,17,Loyal
14836,2011-11-29,3,102.45,10,Moderate
14837,2011-09-11,4,1649.5,89,Loyal
14840,2011-03-17,1,62.85,267,At-Risk
14841,2011-10-17,5,2900.6,53,Loyal
14842,2011-10-27,4,2824.69,43,Loyal
14844,2011-10-07,4,3189.81,63,Loyal
14847,2011-07-14,1,309.40000000000003,148,At-Risk
14850,2011-02-01,1,325.75,311,At-Risk
14851,2011-11-16,2,511.35,23,Moderate
14852,2011-10-12,6,2836.69,58,Loyal
14853,2011-11-15,2,475.8,24,Moderate
14854,2011-09-22,7,2740.03,78,Loyal
14855,2011-08-12,2,645.65,119,Moderate
14856,2011-11-03,3,1290.53,36,Moderate
14857,2011-10-11,2,1173.12,59,Moderate
14859,2011-11-27,4,1353.74,12,Loyal
14860,2011-11-20,1,170.32,19,Moderate
14861,2011-10-18,1,125.79,52,Moderate
14862,2011-11-14,2,841.2,25,Moderate
14863,2011-11-10,1,266.76,29,Moderate
14865,2011-12-02,1,15.0,7,Moderate
14867,2011-06-07,3,710.28,185,At-Risk
14868,2011-12-06,8,2953.59,3,Loyal
14869,2011-12-01,2,721.45,8,Moderate
14870,2011-03-23,1,327.25,261,At-Risk
14871,2011-12-06,3,380.33,3,Moderate
14873,2011-05-13,1,519.68,210,At-Risk
14875,2011-08-24,2,1465.32,107,Moderate
14878,2011-11-27,8,1154.08,12,Loyal
14880,2011-09-23,3,690.59,77,Moderate
14881,2011-11-20,1,255.4,19,Moderate
14882,2011-11-13,2,589.7,26,Moderate
14883,2011-11-21,6,761.59,18,Loyal
14885,2011-07-31,1,765.3199999999999,131,Moderate
14886,2011-04-01,1,364.8,252,At-Risk
14887,2011-09-21,1,1862.0,79,Moderate
14888,2011-05-16,1,369.2,207,At-Risk
14889,2011-01-07,1,135.9,336,At-Risk
14890,2011-03-31,1,125.65,253,At-Risk
14891,2011-07-14,2,554.38,148,At-Risk
14893,2011-11-30,2,1237.85,9,Moderate
14894,2011-09-15,1,655.75,85,Moderate
14896,2011-05-19,1,211.55,204,At-Risk
14897,2011-12-02,4,1366.38,7,Loyal
14898,2011-11-16,5,1170.81,23,Loyal
14901,2011-11-28,6,924.24,11,Loyal
14902,2011-11-14,1,332.66,25,Moderate
14903,2011-11-18,5,2795.33,21,Loyal
14904,2011-12-07,2,1025.44,2,Moderate
14905,2011-07-05,2,616.15,157,At-Risk
14907,2011-12-06,4,2540.4100000000003,3,Loyal
14908,2011-09-26,1,277.8,74,Moderate
14910,2011-12-07,4,434.35,2,Moderate
14912,2011-11-23,2,867.85,16,Moderate
14913,2011-11-04,3,926.56,35,Moderate
14915,2011-09-09,2,307.48,91,Moderate
14916,2011-09-30,4,1268.98,70,Loyal
14918,2011-08-16,2,1610.15,115,Moderate
14920,2011-05-11,2,977.77,212,At-Risk
14921,2011-11-09,2,1316.07,30,Moderate
14923,2011-10-20,1,749.1,50,Moderate
14924,2011-04-08,1,310.05,245,At-Risk
14929,2011-11-07,1,223.88,32,Moderate
14930,2011-08-23,3,2362.96,108,Loyal
14931,2011-12-05,5,1257.68,4,Loyal
14934,2011-09-19,2,1890.94,81,Loyal
14935,2011-02-15,1,1784.71,297,At-Risk
14937,2011-10-14,3,1621.88,56,Loyal
14946,2011-11-25,1,100.9,14,Moderate
14947,2011-09-28,2,290.82,72,Moderate
14948,2011-11-16,6,1101.97,23,Loyal
14950,2011-11-20,1,371.2,19,Moderate
14951,2011-09-21,1,311.69,79,Moderate
14953,2011-11-14,1,285.67,25,Moderate
14954,2011-11-27,1,294.85,12,Moderate
14957,2011-03-31,1,58.49,253,At-Risk
14958,2011-07-15,3,483.73,147,Moderate
14959,2011-10-06,4,695.42,64,Moderate
14960,2011-12-01,2,221.27,8,Moderate
14962,2011-03-14,1,126.7,270,At-Risk
14963,2011-11-30,5,1472.34,9,Loyal
14964,2011-04-06,1,206.21,247,At-Risk
14965,2011-09-04,2,596.09,96,Moderate
14966,2011-11-25,1,183.02,14,Moderate
14967,2011-10-21,1,463.8,49,Moderate
14968,2011-11-09,1,147.59,30,Moderate
14970,2011-10-02,4,1592.06,68,Loyal
14971,2011-11-04,3,1097.98,35,Moderate
14972,2011-08-03,1,114.77,128,Moderate
14973,2011-08-24,3,1314.45,107,Moderate
14974,2011-11-02,1,89.94,37,Moderate
14975,2011-10-13,1,279.94,57,Moderate
14976,2011-10-13,7,790.86,57,Loyal
14978,2011-09-28,5,1921.37,72,Loyal
14981,2011-04-07,1,102.12,246,At-Risk
14984,2011-11-20,2,202.37,19,Moderate
14985,2011-05-25,1,172.24,198,At-Risk
14987,2011-11-24,1,163.2,15,Moderate
14988,2011-05-12,1,334.54,211,At-Risk
14995,2011-11-01,2,231.98,38,Moderate
14997,2011-10-24,3,546.1999999999999,46,Moderate
14998,2011-06-22,2,414.87,170,At-Risk
15000,2011-10-23,1,490.52,47,Moderate
15002,2011-08-16,3,1010.11,115,Moderate
15004,2011-07-15,1,1220.77,147,Moderate
15006,2011-10-19,1,480.38,51,Moderate
15007,2011-07-03,1,156.91,159,At-Risk
15009,2011-11-27,3,1259.43,12,Moderate
15010,2011-11-04,1,308.94,35,Moderate
15012,2011-10-17,1,216.48,53,Moderate
15014,2011-10-27,2,257.67,43,Moderate
15016,2011-06-20,1,170.04,172,At-Risk
15017,2011-11-06,1,125.58,33,Moderate
15018,2011-11-01,2,384.96,38,Moderate
15019,2011-03-18,1,252.81,266,At-Risk
15021,2011-12-01,8,1673.68,8,Loyal
15022,2011-11-28,4,852.39,11,Moderate
15024,2011-11-30,8,1145.21,9,Loyal
15025,2011-11-06,1,361.96,33,Moderate
15026,2011-09-20,3,469.0,80,Moderate
15027,2011-11-09,4,1066.15,30,Loyal
15028,2011-12-01,3,441.16,8,Moderate
15030,2011-09-29,2,518.28,71,Moderate
15031,2011-12-05,4,653.19,4,Moderate
15032,2011-03-28,1,2188.5,256,At-Risk
15034,2011-11-24,7,3453.76,15,Loyal
15035,2011-09-11,1,252.73,89,Moderate
15036,2011-09-28,3,429.56,72,Moderate
15038,2011-10-12,5,566.86,58,Loyal
15041,2011-06-22,1,179.93,170,At-Risk
15042,2011-05-24,1,135.93,199,At-Risk
15043,2011-11-08,1,537.0,31,Moderate
15045,2011-07-11,2,735.66,151,At-Risk
15047,2011-03-15,1,343.62,269,At-Risk
15048,2011-10-05,3,282.3,65,Moderate
15049,2011-03-11,1,121.17000000000002,273,At-Risk
15050,2011-11-14,3,1737.69,25,Loyal
15051,2011-11-16,3,1383.36,23,Loyal
15052,2011-01-24,1,207.73,319,At-Risk
15053,2011-12-05,3,693.95,4,Moderate
15054,2011-11-27,2,302.1,12,Moderate
15057,2011-03-09,2,1489.5,275,At-Risk
15060,2011-12-01,4,294.25,8,Moderate
15062,2011-09-29,3,778.78,71,Moderate
15063,2011-05-10,1,370.8,213,At-Risk
15065,2011-11-02,4,3158.13,37,Loyal
15066,2011-10-17,1,893.59,53,Moderate
15067,2011-09-22,3,1744.76,78,Loyal
15068,2011-10-24,2,553.36,46,Moderate
15069,2011-06-13,1,1109.53,179,At-Risk
15071,2011-09-07,2,982.07,93,Moderate
15073,2011-11-30,3,1043.41,9,Moderate
15074,2011-08-26,1,735.67,105,Moderate
15075,2011-09-23,1,773.03,77,Moderate
15076,2011-06-20,1,880.85,172,At-Risk
15079,2011-05-11,3,753.6600000000001,212,At-Risk
15081,2011-11-17,4,393.65,22,Moderate
15083,2011-03-28,1,88.2,256,At-Risk
15087,2011-03-03,1,306.94,281,At-Risk
15088,2011-11-18,2,1160.07,21,Moderate
15089,2011-11-29,6,2420.84,10,Loyal
15090,2011-02-04,1,381.32,308,At-Risk
15091,2011-10-03,1,480.71,67,Moderate
15092,2011-05-08,2,457.81,215,At-Risk
15095,2011-08-28,4,1370.6,103,Loyal
15096,2011-10-28,1,219.39,42,Moderate
15097,2011-12-05,1,248.08,4,Moderate
15099,2011-09-16,1,410.48,84,Moderate
15100,2011-01-10,1,175.2,333,At-Risk
15101,2011-12-01,1,215.25,8,Moderate
15103,2011-11-08,2,703.36,31,Moderate
15104,2011-05-27,2,993.54,196,At-Risk
15105,2011-11-21,7,2298.93,18,Loyal
15106,2011-11-22,5,1422.52,17,Loyal
15107,2011-02-01,4,142.45,311,At-Risk
15108,2011-07-21,4,1300.25,141,Loyal
15109,2011-04-08,1,484.95,245,At-Risk
15110,2011-11-16,4,996.1,23,Loyal
15111,2011-11-10,2,1278.98,29,Moderate
15113,2011-11-30,3,3509.43,9,Loyal
15115,2011-11-21,1,340.11,18,Moderate
15116,2011-11-22,4,1352.75,17,Loyal
15117,2011-11-25,5,1551.78,14,Loyal
15118,2011-07-28,1,244.8,134,Moderate
15119,2011-04-08,1,266.4,245,At-Risk
15120,2011-07-29,1,358.82,133,Moderate
15121,2011-10-20,2,457.72,50,Moderate
15122,2011-08-17,3,1633.78,114,Loyal
15123,2011-12-02,2,2199.31,7,Loyal
15124,2011-11-17,2,184.19,22,Moderate
15127,2011-10-05,1,406.53,65,Moderate
15128,2011-10-10,4,1471.0,60,Loyal
15130,2011-06-23,1,330.11,169,At-Risk
15132,2011-11-21,5,977.93,18,Loyal
15133,2011-08-04,3,982.42,127,Moderate
15134,2011-11-25,8,1387.99,14,Loyal
15135,2011-04-14,1,139.05,239,At-Risk
15136,2011-12-07,4,1286.7,2,Loyal
15139,2011-04-14,2,178.96,239,At-Risk
15140,2011-10-18,7,2354.25,52,Loyal
15142,2011-10-24,1,498.74,46,Moderate
15143,2011-04-28,1,259.45,225,At-Risk
15145,2011-12-05,4,1194.73,4,Loyal
15146,2011-06-28,2,1327.16,164,At-Risk
15147,2011-04-13,1,623.5,240,At-Risk
15148,2011-11-29,1,301.29,10,Moderate
15149,2011-07-29,1,520.8000000000001,133,Moderate
15153,2011-11-08,1,329.25,31,Moderate
15154,2011-09-25,1,254.28,75,Moderate
15156,2011-12-08,3,961.49,1,Moderate
15157,2011-12-06,2,850.61,3,Moderate
15158,2011-10-25,1,401.4,45,Moderate
15163,2011-11-21,2,304.47,18,Moderate
15164,2011-10-02,3,824.58,68,Moderate
15167,2011-01-23,1,158.8,320,At-Risk
15168,2011-11-14,1,106.56,25,Moderate
15171,2011-01-12,1,1289.5,331,At-Risk
15172,2011-12-01,5,1624.05,8,Loyal
15174,2011-01-21,1,135.75,322,At-Risk
15175,2011-09-29,1,224.14,71,Moderate
15178,2011-03-24,1,40.5,260,At-Risk
15179,2011-11-21,5,2206.9500000000003,18,Loyal
15181,2011-10-04,3,689.48,66,Moderate
15182,2011-07-08,2,622.85,154,At-Risk
15184,2011-11-10,2,402.2,29,Moderate
15185,2011-09-30,1,310.62,70,Moderate
15186,2011-11-25,2,411.41,14,Moderate
15192,2011-08-12,2,729.32,119,Moderate
15193,2011-10-10,1,499.32,60,Moderate
15197,2011-11-29,2,523.11,10,Moderate
15198,2011-09-08,2,193.64,92,Moderate
15199,2011-10-11,4,1268.7,59,Loyal
15201,2011-09-13,5,1236.54,87,Loyal
15203,2011-11-14,6,1827.8,25,Loyal
15205,2011-09-15,2,653.24,85,Moderate
15206,2011-11-29,4,420.3,10,Moderate
15208,2011-12-08,4,804.72,1,Moderate
15210,2011-04-28,1,331.18,225,At-Risk
